Log(E/eV)	z [pc]	tobs [yr]	Synchr	IC	IC - IR	Esc	Acc	Ad
12.0606	39.7299	1.66836	-9.59009	-10.7402	-9.29742	-10.5006	-3.63283	-9.00089
12.1616	39.7299	1.66836	-9.48908	-10.7985	-9.21914	-10.5006	-3.73384	-9.00089
12.2626	39.7299	1.66836	-9.38807	-10.8617	-9.14463	-10.5006	-3.83485	-9.00089
12.3636	39.7299	1.66836	-9.28706	-10.9295	-9.07447	-10.5006	-3.93586	-9.00089
12.4646	39.7299	1.66836	-9.18605	-11.0015	-9.00923	-10.5006	-4.03687	-9.00089
12.5657	39.7299	1.66836	-9.08504	-11.0773	-8.94945	-10.5006	-4.13788	-9.00089
12.6667	39.7299	1.66836	-8.98403	-11.1567	-8.89568	-10.5006	-4.23889	-9.00089
12.7677	39.7299	1.66836	-8.88302	-11.2393	-8.84837	-10.5006	-4.3399	-9.00089
12.8687	39.7299	1.66836	-8.78201	-11.3248	-8.80796	-10.5006	-4.44091	-9.00089
12.9697	39.7299	1.66836	-8.681	-11.4128	-8.77474	-10.5006	-4.54192	-9.00089
13.0707	39.7299	1.66836	-8.57999	-11.5031	-8.74898	-10.5006	-4.64293	-9.00089
13.1717	39.7299	1.66836	-8.47898	-11.5955	-8.73081	-10.5006	-4.74394	-9.00089
13.2727	39.7299	1.66836	-8.37797	-11.6897	-8.72032	-10.5006	-4.84495	-9.00089
13.3737	39.7299	1.66836	-8.27696	-11.7854	-8.71749	-10.5006	-4.94596	-9.00089
13.4747	39.7299	1.66836	-8.17595	-11.8824	-8.72226	-10.5006	-5.04697	-9.00089
13.5758	39.7299	1.66836	-8.07494	-11.9807	-8.73449	-10.5006	-5.14798	-9.00089
13.6768	39.7299	1.66836	-7.97393	-12.0799	-8.75399	-10.5006	-5.24899	-9.00089
13.7778	39.7299	1.66836	-7.87292	-12.1799	-8.78053	-10.5006	-5.35	-9.00089
13.8788	39.7299	1.66836	-7.77191	-12.2807	-8.81384	-10.5006	-5.45101	-9.00089
13.9798	39.7299	1.66836	-7.6709	-12.3821	-8.85362	-10.5006	-5.55202	-9.00089
14.0808	39.7299	1.66836	-7.56989	-12.4839	-8.89953	-10.5006	-5.65303	-9.00089
14.1818	39.7299	1.66836	-7.46888	-12.5862	-8.95121	-10.5006	-5.75404	-9.00089
14.2828	39.7299	1.66836	-7.36787	-12.6888	-9.00831	-10.5006	-5.85505	-9.00089
14.3838	39.7299	1.66836	-7.26686	-12.7917	-9.07044	-10.5006	-5.95606	-9.00089
14.4848	39.7299	1.66836	-7.16585	-12.8948	-9.13724	-10.5006	-6.05707	-9.00089
14.5859	39.7299	1.66836	-7.06484	-12.9981	-9.20834	-10.5006	-6.15808	-9.00089
14.6869	39.7299	1.66836	-6.96383	-13.1015	-9.28337	-10.5006	-6.2591	-9.00089
14.7879	39.7299	1.66836	-6.86282	-13.2051	-9.36199	-10.5006	-6.36011	-9.00089
14.8889	39.7299	1.66836	-6.76181	-13.3087	-9.44385	-10.5006	-6.46112	-9.00089
14.9899	39.7299	1.66836	-6.6608	-13.4125	-9.52864	-10.5006	-6.56213	-9.00089
15.0909	39.7299	1.66836	-6.55979	-13.5162	-9.61605	-10.5006	-6.66314	-9.00089
15.1919	39.7299	1.66836	-6.45878	-13.6201	-9.70578	-10.5006	-6.76415	-9.00089
15.2929	39.7299	1.66836	-6.35777	-13.724	-9.79758	-10.5006	-6.86516	-9.00089
15.3939	39.7299	1.66836	-6.25676	-13.8279	-9.89119	-10.5006	-6.96617	-9.00089
15.4949	39.7299	1.66836	-6.15575	-13.9318	-9.98637	-10.5006	-7.06718	-9.00089
15.596	39.7299	1.66836	-6.05474	-14.0357	-10.0829	-10.5006	-7.16819	-9.00089
15.697	39.7299	1.66836	-5.95373	-14.1397	-10.1806	-10.5006	-7.2692	-9.00089
15.798	39.7299	1.66836	-5.85272	-14.2436	-10.2793	-10.5006	-7.37021	-9.00089
15.899	39.7299	1.66836	-5.75171	-14.3476	-10.3789	-10.5006	-7.47122	-9.00089
16	39.7299	1.66836	-5.6507	-14.4515	-10.4792	-10.5006	-7.57223	-9.00089
6	41.0565	1.69934	-15.6792	-14.8284	-15.1268	-10.5341	2.41351	-9.00813
6.10101	41.0565	1.69934	-15.5782	-14.6961	-14.9945	-10.5341	2.3125	-9.00813
6.20202	41.0565	1.69934	-15.4772	-14.5763	-14.8747	-10.5341	2.21149	-9.00813
6.30303	41.0565	1.69934	-15.3762	-14.4644	-14.7629	-10.5341	2.11048	-9.00813
6.40404	41.0565	1.69934	-15.2752	-14.3576	-14.656	-10.5341	2.00947	-9.00813
6.50505	41.0565	1.69934	-15.1742	-14.2539	-14.5523	-10.5341	1.90846	-9.00813
6.60606	41.0565	1.69934	-15.0732	-14.1524	-14.4508	-10.5341	1.80745	-9.00813
6.70707	41.0565	1.69934	-14.9722	-14.0523	-14.3507	-10.5341	1.70644	-9.00813
6.80808	41.0565	1.69934	-14.8711	-13.9531	-14.2515	-10.5341	1.60543	-9.00813
6.90909	41.0565	1.69934	-14.7701	-13.8546	-14.153	-10.5341	1.50442	-9.00813
7.0101	41.0565	1.69934	-14.6691	-13.7566	-14.0549	-10.5341	1.40341	-9.00813
7.11111	41.0565	1.69934	-14.5681	-13.6589	-13.9572	-10.5341	1.3024	-9.00813
7.21212	41.0565	1.69934	-14.4671	-13.5615	-13.8597	-10.5341	1.20139	-9.00813
7.31313	41.0565	1.69934	-14.3661	-13.4642	-13.7625	-10.5341	1.10038	-9.00813
7.41414	41.0565	1.69934	-14.2651	-13.3672	-13.6653	-10.5341	0.999368	-9.00813
7.51515	41.0565	1.69934	-14.1641	-13.2703	-13.5684	-10.5341	0.898357	-9.00813
7.61616	41.0565	1.69934	-14.0631	-13.1735	-13.4715	-10.5341	0.797347	-9.00813
7.71717	41.0565	1.69934	-13.9621	-13.0768	-13.3747	-10.5341	0.696337	-9.00813
7.81818	41.0565	1.69934	-13.861	-12.9803	-13.278	-10.5341	0.595327	-9.00813
7.91919	41.0565	1.69934	-13.76	-12.8838	-13.1813	-10.5341	0.494317	-9.00813
8.0202	41.0565	1.69934	-13.659	-12.7875	-13.0847	-10.5341	0.393307	-9.00813
8.12121	41.0565	1.69934	-13.558	-12.6912	-12.9882	-10.5341	0.292297	-9.00813
8.22222	41.0565	1.69934	-13.457	-12.5951	-12.8917	-10.5341	0.191287	-9.00813
8.32323	41.0565	1.69934	-13.356	-12.4991	-12.7952	-10.5341	0.0902766	-9.00813
8.42424	41.0565	1.69934	-13.255	-12.4033	-12.6988	-10.5341	-0.0107335	-9.00813
8.52525	41.0565	1.69934	-13.154	-12.3076	-12.6024	-10.5341	-0.111744	-9.00813
8.62626	41.0565	1.69934	-13.053	-12.2122	-12.506	-10.5341	-0.212754	-9.00813
8.72727	41.0565	1.69934	-12.952	-12.117	-12.4096	-10.5341	-0.313764	-9.00813
8.82828	41.0565	1.69934	-12.8509	-12.0222	-12.3132	-10.5341	-0.414774	-9.00813
8.92929	41.0565	1.69934	-12.7499	-11.9277	-12.2169	-10.5341	-0.515784	-9.00813
9.0303	41.0565	1.69934	-12.6489	-11.8338	-12.1205	-10.5341	-0.616794	-9.00813
9.13131	41.0565	1.69934	-12.5479	-11.7404	-12.0241	-10.5341	-0.717804	-9.00813
9.23232	41.0565	1.69934	-12.4469	-11.6479	-11.9278	-10.5341	-0.818814	-9.00813
9.33333	41.0565	1.69934	-12.3459	-11.5562	-11.8314	-10.5341	-0.919824	-9.00813
9.43434	41.0565	1.69934	-12.2449	-11.4657	-11.7351	-10.5341	-1.02083	-9.00813
9.53535	41.0565	1.69934	-12.1439	-11.3767	-11.6387	-10.5341	-1.12184	-9.00813
9.63636	41.0565	1.69934	-12.0429	-11.2893	-11.5424	-10.5341	-1.22285	-9.00813
9.73737	41.0565	1.69934	-11.9419	-11.2041	-11.4461	-10.5341	-1.32386	-9.00813
9.83838	41.0565	1.69934	-11.8408	-11.1213	-11.3497	-10.5341	-1.42487	-9.00813
9.93939	41.0565	1.69934	-11.7398	-11.0414	-11.2534	-10.5341	-1.52589	-9.00813
10.0404	41.0565	1.69934	-11.6388	-10.965	-11.1571	-10.5341	-1.6269	-9.00813
10.1414	41.0565	1.69934	-11.5378	-10.8926	-11.0609	-10.5341	-1.72791	-9.00813
10.2424	41.0565	1.69934	-11.4368	-10.8247	-10.9646	-10.5341	-1.82892	-9.00813
10.3434	41.0565	1.69934	-11.3358	-10.7619	-10.8685	-10.5341	-1.92993	-9.00813
10.4444	41.0565	1.69934	-11.2348	-10.7047	-10.7724	-10.5341	-2.03094	-9.00813
10.5455	41.0565	1.69934	-11.1338	-10.6536	-10.6764	-10.5341	-2.13195	-9.00813
10.6465	41.0565	1.69934	-11.0328	-10.609	-10.5805	-10.5341	-2.23296	-9.00813
10.7475	41.0565	1.69934	-10.9318	-10.5713	-10.4848	-10.5341	-2.33397	-9.00813
10.8485	41.0565	1.69934	-10.8307	-10.5408	-10.3892	-10.5341	-2.43498	-9.00813
10.9495	41.0565	1.69934	-10.7297	-10.5177	-10.294	-10.5341	-2.53599	-9.00813
11.0505	41.0565	1.69934	-10.6287	-10.502	-10.1991	-10.5341	-2.637	-9.00813
11.1515	41.0565	1.69934	-10.5277	-10.4939	-10.1046	-10.5341	-2.73801	-9.00813
11.2525	41.0565	1.69934	-10.4267	-10.4933	-10.0106	-10.5341	-2.83902	-9.00813
11.3535	41.0565	1.69934	-10.3257	-10.5001	-9.91732	-10.5341	-2.94003	-9.00813
11.4545	41.0565	1.69934	-10.2247	-10.5143	-9.82486	-10.5341	-3.04104	-9.00813
11.5556	41.0565	1.69934	-10.1237	-10.5356	-9.73343	-10.5341	-3.14205	-9.00813
11.6566	41.0565	1.69934	-10.0227	-10.5637	-9.64329	-10.5341	-3.24306	-9.00813
11.7576	41.0565	1.69934	-9.92165	-10.5985	-9.5547	-10.5341	-3.34407	-9.00813
11.8586	41.0565	1.69934	-9.82064	-10.6396	-9.46802	-10.5341	-3.44508	-9.00813
11.9596	41.0565	1.69934	-9.71963	-10.6867	-9.38364	-10.5341	-3.54609	-9.00813
12.0606	41.0565	1.69934	-9.61862	-10.7395	-9.30199	-10.5341	-3.6471	-9.00813
12.1616	41.0565	1.69934	-9.51761	-10.7976	-9.22357	-10.5341	-3.74811	-9.00813
12.2626	41.0565	1.69934	-9.4166	-10.8607	-9.14891	-10.5341	-3.84912	-9.00813
12.3636	41.0565	1.69934	-9.31559	-10.9283	-9.07857	-10.5341	-3.95013	-9.00813
12.4646	41.0565	1.69934	-9.21458	-11.0002	-9.01312	-10.5341	-4.05114	-9.00813
12.5657	41.0565	1.69934	-9.11357	-11.0759	-8.95312	-10.5341	-4.15215	-9.00813
12.6667	41.0565	1.69934	-9.01256	-11.1552	-8.8991	-10.5341	-4.25316	-9.00813
12.7677	41.0565	1.69934	-8.91155	-11.2376	-8.85154	-10.5341	-4.35417	-9.00813
12.8687	41.0565	1.69934	-8.81054	-11.323	-8.81084	-10.5341	-4.45518	-9.00813
12.9697	41.0565	1.69934	-8.70953	-11.4109	-8.77735	-10.5341	-4.55619	-9.00813
13.0707	41.0565	1.69934	-8.60852	-11.5012	-8.75129	-10.5341	-4.6572	-9.00813
13.1717	41.0565	1.69934	-8.50751	-11.5935	-8.73283	-10.5341	-4.75821	-9.00813
13.2727	41.0565	1.69934	-8.4065	-11.6876	-8.72204	-10.5341	-4.85922	-9.00813
13.3737	41.0565	1.69934	-8.30549	-11.7833	-8.71891	-10.5341	-4.96023	-9.00813
13.4747	41.0565	1.69934	-8.20448	-11.8803	-8.72339	-10.5341	-5.06124	-9.00813
13.5758	41.0565	1.69934	-8.10347	-11.9785	-8.73533	-10.5341	-5.16225	-9.00813
13.6768	41.0565	1.69934	-8.00246	-12.0777	-8.75456	-10.5341	-5.26326	-9.00813
13.7778	41.0565	1.69934	-7.90145	-12.1777	-8.78083	-10.5341	-5.36427	-9.00813
13.8788	41.0565	1.69934	-7.80044	-12.2785	-8.81389	-10.5341	-5.46528	-9.00813
13.9798	41.0565	1.69934	-7.69943	-12.3798	-8.85342	-10.5341	-5.56629	-9.00813
14.0808	41.0565	1.69934	-7.59842	-12.4816	-8.8991	-10.5341	-5.6673	-9.00813
14.1818	41.0565	1.69934	-7.49741	-12.5839	-8.95057	-10.5341	-5.76831	-9.00813
14.2828	41.0565	1.69934	-7.3964	-12.6865	-9.00747	-10.5341	-5.86932	-9.00813
14.3838	41.0565	1.69934	-7.29539	-12.7894	-9.06943	-10.5341	-5.97033	-9.00813
14.4848	41.0565	1.69934	-7.19438	-12.8925	-9.13606	-10.5341	-6.07134	-9.00813
14.5859	41.0565	1.69934	-7.09337	-12.9957	-9.20701	-10.5341	-6.17235	-9.00813
14.6869	41.0565	1.69934	-6.99236	-13.0992	-9.2819	-10.5341	-6.27336	-9.00813
14.7879	41.0565	1.69934	-6.89135	-13.2027	-9.36039	-10.5341	-6.37437	-9.00813
14.8889	41.0565	1.69934	-6.79034	-13.3064	-9.44215	-10.5341	-6.47538	-9.00813
14.9899	41.0565	1.69934	-6.68933	-13.4101	-9.52684	-10.5341	-6.57639	-9.00813
15.0909	41.0565	1.69934	-6.58832	-13.5139	-9.61416	-10.5341	-6.6774	-9.00813
15.1919	41.0565	1.69934	-6.48731	-13.6178	-9.70382	-10.5341	-6.77841	-9.00813
15.2929	41.0565	1.69934	-6.3863	-13.7216	-9.79556	-10.5341	-6.87942	-9.00813
15.3939	41.0565	1.69934	-6.28529	-13.8255	-9.88911	-10.5341	-6.98043	-9.00813
15.4949	41.0565	1.69934	-6.18428	-13.9295	-9.98425	-10.5341	-7.08144	-9.00813
15.596	41.0565	1.69934	-6.08327	-14.0334	-10.0808	-10.5341	-7.18245	-9.00813
15.697	41.0565	1.69934	-5.98226	-14.1373	-10.1784	-10.5341	-7.28346	-9.00813
15.798	41.0565	1.69934	-5.88125	-14.2413	-10.2771	-10.5341	-7.38447	-9.00813
15.899	41.0565	1.69934	-5.78024	-14.3452	-10.3766	-10.5341	-7.48548	-9.00813
16	41.0565	1.69934	-5.67923	-14.4492	-10.4769	-10.5341	-7.58649	-9.00813
6	42.4274	1.73535	-15.7078	-14.8343	-15.1327	-10.5659	2.39924	-9.01616
6.10101	42.4274	1.73535	-15.6067	-14.702	-15.0004	-10.5659	2.29823	-9.01616
6.20202	42.4274	1.73535	-15.5057	-14.5822	-14.8806	-10.5659	2.19722	-9.01616
6.30303	42.4274	1.73535	-15.4047	-14.4703	-14.7687	-10.5659	2.09621	-9.01616
6.40404	42.4274	1.73535	-15.3037	-14.3634	-14.6619	-10.5659	1.9952	-9.01616
6.50505	42.4274	1.73535	-15.2027	-14.2598	-14.5582	-10.5659	1.89419	-9.01616
6.60606	42.4274	1.73535	-15.1017	-14.1583	-14.4567	-10.5659	1.79318	-9.01616
6.70707	42.4274	1.73535	-15.0007	-14.0582	-14.3566	-10.5659	1.69217	-9.01616
6.80808	42.4274	1.73535	-14.8997	-13.959	-14.2574	-10.5659	1.59116	-9.01616
6.90909	42.4274	1.73535	-14.7987	-13.8605	-14.1589	-10.5659	1.49015	-9.01616
7.0101	42.4274	1.73535	-14.6977	-13.7625	-14.0608	-10.5659	1.38914	-9.01616
7.11111	42.4274	1.73535	-14.5966	-13.6648	-13.9631	-10.5659	1.28813	-9.01616
7.21212	42.4274	1.73535	-14.4956	-13.5673	-13.8656	-10.5659	1.18712	-9.01616
7.31313	42.4274	1.73535	-14.3946	-13.4701	-13.7683	-10.5659	1.08611	-9.01616
7.41414	42.4274	1.73535	-14.2936	-13.3731	-13.6712	-10.5659	0.985103	-9.01616
7.51515	42.4274	1.73535	-14.1926	-13.2761	-13.5742	-10.5659	0.884093	-9.01616
7.61616	42.4274	1.73535	-14.0916	-13.1794	-13.4774	-10.5659	0.783083	-9.01616
7.71717	42.4274	1.73535	-13.9906	-13.0827	-13.3806	-10.5659	0.682073	-9.01616
7.81818	42.4274	1.73535	-13.8896	-12.9861	-13.2839	-10.5659	0.581062	-9.01616
7.91919	42.4274	1.73535	-13.7886	-12.8897	-13.1872	-10.5659	0.480052	-9.01616
8.0202	42.4274	1.73535	-13.6876	-12.7933	-13.0906	-10.5659	0.379042	-9.01616
8.12121	42.4274	1.73535	-13.5865	-12.6971	-12.9941	-10.5659	0.278032	-9.01616
8.22222	42.4274	1.73535	-13.4855	-12.601	-12.8976	-10.5659	0.177022	-9.01616
8.32323	42.4274	1.73535	-13.3845	-12.505	-12.8011	-10.5659	0.0760119	-9.01616
8.42424	42.4274	1.73535	-13.2835	-12.4091	-12.7047	-10.5659	-0.0249982	-9.01616
8.52525	42.4274	1.73535	-13.1825	-12.3135	-12.6082	-10.5659	-0.126008	-9.01616
8.62626	42.4274	1.73535	-13.0815	-12.218	-12.5118	-10.5659	-0.227018	-9.01616
8.72727	42.4274	1.73535	-12.9805	-12.1228	-12.4155	-10.5659	-0.328028	-9.01616
8.82828	42.4274	1.73535	-12.8795	-12.028	-12.3191	-10.5659	-0.429039	-9.01616
8.92929	42.4274	1.73535	-12.7785	-11.9335	-12.2227	-10.5659	-0.530049	-9.01616
9.0303	42.4274	1.73535	-12.6775	-11.8396	-12.1264	-10.5659	-0.631059	-9.01616
9.13131	42.4274	1.73535	-12.5764	-11.7462	-12.03	-10.5659	-0.732069	-9.01616
9.23232	42.4274	1.73535	-12.4754	-11.6536	-11.9337	-10.5659	-0.833079	-9.01616
9.33333	42.4274	1.73535	-12.3744	-11.5619	-11.8373	-10.5659	-0.934089	-9.01616
9.43434	42.4274	1.73535	-12.2734	-11.4714	-11.741	-10.5659	-1.0351	-9.01616
9.53535	42.4274	1.73535	-12.1724	-11.3823	-11.6446	-10.5659	-1.13611	-9.01616
9.63636	42.4274	1.73535	-12.0714	-11.2949	-11.5483	-10.5659	-1.23712	-9.01616
9.73737	42.4274	1.73535	-11.9704	-11.2095	-11.4519	-10.5659	-1.33813	-9.01616
9.83838	42.4274	1.73535	-11.8694	-11.1266	-11.3556	-10.5659	-1.43914	-9.01616
9.93939	42.4274	1.73535	-11.7684	-11.0467	-11.2593	-10.5659	-1.54015	-9.01616
10.0404	42.4274	1.73535	-11.6674	-10.9702	-11.163	-10.5659	-1.64116	-9.01616
10.1414	42.4274	1.73535	-11.5663	-10.8976	-11.0667	-10.5659	-1.74217	-9.01616
10.2424	42.4274	1.73535	-11.4653	-10.8296	-10.9705	-10.5659	-1.84318	-9.01616
10.3434	42.4274	1.73535	-11.3643	-10.7666	-10.8743	-10.5659	-1.94419	-9.01616
10.4444	42.4274	1.73535	-11.2633	-10.7092	-10.7782	-10.5659	-2.0452	-9.01616
10.5455	42.4274	1.73535	-11.1623	-10.6579	-10.6822	-10.5659	-2.14621	-9.01616
10.6465	42.4274	1.73535	-11.0613	-10.6131	-10.5863	-10.5659	-2.24722	-9.01616
10.7475	42.4274	1.73535	-10.9603	-10.5751	-10.4906	-10.5659	-2.34823	-9.01616
10.8485	42.4274	1.73535	-10.8593	-10.5444	-10.3951	-10.5659	-2.44924	-9.01616
10.9495	42.4274	1.73535	-10.7583	-10.521	-10.2998	-10.5659	-2.55025	-9.01616
11.0505	42.4274	1.73535	-10.6573	-10.505	-10.2049	-10.5659	-2.65126	-9.01616
11.1515	42.4274	1.73535	-10.5562	-10.4967	-10.1104	-10.5659	-2.75227	-9.01616
11.2525	42.4274	1.73535	-10.4552	-10.4958	-10.0164	-10.5659	-2.85328	-9.01616
11.3535	42.4274	1.73535	-10.3542	-10.5024	-9.92306	-10.5659	-2.95429	-9.01616
11.4545	42.4274	1.73535	-10.2532	-10.5163	-9.83057	-10.5659	-3.0553	-9.01616
11.5556	42.4274	1.73535	-10.1522	-10.5374	-9.73911	-10.5659	-3.15631	-9.01616
11.6566	42.4274	1.73535	-10.0512	-10.5653	-9.64891	-10.5659	-3.25732	-9.01616
11.7576	42.4274	1.73535	-9.95018	-10.5999	-9.56027	-10.5659	-3.35833	-9.01616
11.8586	42.4274	1.73535	-9.84917	-10.6408	-9.47352	-10.5659	-3.45934	-9.01616
11.9596	42.4274	1.73535	-9.74816	-10.6877	-9.38905	-10.5659	-3.56035	-9.01616
12.0606	42.4274	1.73535	-9.64715	-10.7403	-9.3073	-10.5659	-3.66136	-9.01616
12.1616	42.4274	1.73535	-9.54614	-10.7982	-9.22876	-10.5659	-3.76237	-9.01616
12.2626	42.4274	1.73535	-9.44513	-10.8611	-9.15396	-10.5659	-3.86338	-9.01616
12.3636	42.4274	1.73535	-9.34412	-10.9286	-9.08347	-10.5659	-3.96439	-9.01616
12.4646	42.4274	1.73535	-9.24311	-11.0004	-9.01784	-10.5659	-4.0654	-9.01616
12.5657	42.4274	1.73535	-9.1421	-11.076	-8.95765	-10.5659	-4.16641	-9.01616
12.6667	42.4274	1.73535	-9.04109	-11.1551	-8.90342	-10.5659	-4.26742	-9.01616
12.7677	42.4274	1.73535	-8.94008	-11.2375	-8.85563	-10.5659	-4.36843	-9.01616
12.8687	42.4274	1.73535	-8.83907	-11.3228	-8.8147	-10.5659	-4.46944	-9.01616
12.9697	42.4274	1.73535	-8.73806	-11.4107	-8.78096	-10.5659	-4.57045	-9.01616
13.0707	42.4274	1.73535	-8.63705	-11.5009	-8.75465	-10.5659	-4.67146	-9.01616
13.1717	42.4274	1.73535	-8.53604	-11.5931	-8.73593	-10.5659	-4.77247	-9.01616
13.2727	42.4274	1.73535	-8.43503	-11.6872	-8.72488	-10.5659	-4.87348	-9.01616
13.3737	42.4274	1.73535	-8.33402	-11.7828	-8.7215	-10.5659	-4.97449	-9.01616
13.4747	42.4274	1.73535	-8.23301	-11.8798	-8.72572	-10.5659	-5.0755	-9.01616
13.5758	42.4274	1.73535	-8.132	-11.978	-8.73741	-10.5659	-5.17651	-9.01616
13.6768	42.4274	1.73535	-8.03099	-12.0771	-8.7564	-10.5659	-5.27752	-9.01616
13.7778	42.4274	1.73535	-7.92998	-12.1771	-8.78244	-10.5659	-5.37853	-9.01616
13.8788	42.4274	1.73535	-7.82897	-12.2779	-8.81528	-10.5659	-5.47954	-9.01616
13.9798	42.4274	1.73535	-7.72796	-12.3792	-8.8546	-10.5659	-5.58055	-9.01616
14.0808	42.4274	1.73535	-7.62695	-12.481	-8.90008	-10.5659	-5.68156	-9.01616
14.1818	42.4274	1.73535	-7.52594	-12.5833	-8.95137	-10.5659	-5.78257	-9.01616
14.2828	42.4274	1.73535	-7.42493	-12.6858	-9.00809	-10.5659	-5.88358	-9.01616
14.3838	42.4274	1.73535	-7.32392	-12.7887	-9.06989	-10.5659	-5.98459	-9.01616
14.4848	42.4274	1.73535	-7.22291	-12.8918	-9.13638	-10.5659	-6.0856	-9.01616
14.5859	42.4274	1.73535	-7.1219	-12.9951	-9.20719	-10.5659	-6.18661	-9.01616
14.6869	42.4274	1.73535	-7.02089	-13.0985	-9.28196	-10.5659	-6.28762	-9.01616
14.7879	42.4274	1.73535	-6.91988	-13.2021	-9.36035	-10.5659	-6.38863	-9.01616
14.8889	42.4274	1.73535	-6.81887	-13.3057	-9.44201	-10.5659	-6.48964	-9.01616
14.9899	42.4274	1.73535	-6.71786	-13.4095	-9.52661	-10.5659	-6.59065	-9.01616
15.0909	42.4274	1.73535	-6.61685	-13.5132	-9.61386	-10.5659	-6.69166	-9.01616
15.1919	42.4274	1.73535	-6.51584	-13.6171	-9.70346	-10.5659	-6.79267	-9.01616
15.2929	42.4274	1.73535	-6.41483	-13.721	-9.79514	-10.5659	-6.89369	-9.01616
15.3939	42.4274	1.73535	-6.31382	-13.8249	-9.88865	-10.5659	-6.9947	-9.01616
15.4949	42.4274	1.73535	-6.21281	-13.9288	-9.98374	-10.5659	-7.09571	-9.01616
15.596	42.4274	1.73535	-6.1118	-14.0327	-10.0802	-10.5659	-7.19672	-9.01616
15.697	42.4274	1.73535	-6.01079	-14.1366	-10.1779	-10.5659	-7.29773	-9.01616
15.798	42.4274	1.73535	-5.90978	-14.2406	-10.2765	-10.5659	-7.39874	-9.01616
15.899	42.4274	1.73535	-5.80877	-14.3445	-10.376	-10.5659	-7.49975	-9.01616
16	42.4274	1.73535	-5.70776	-14.4485	-10.4763	-10.5659	-7.60076	-9.01616
6	43.8441	1.76794	-15.7363	-14.8409	-15.1394	-10.5994	2.38498	-9.02361
6.10101	43.8441	1.76794	-15.6353	-14.7086	-15.0071	-10.5994	2.28397	-9.02361
6.20202	43.8441	1.76794	-15.5343	-14.5889	-14.8873	-10.5994	2.18296	-9.02361
6.30303	43.8441	1.76794	-15.4333	-14.477	-14.7754	-10.5994	2.08195	-9.02361
6.40404	43.8441	1.76794	-15.3322	-14.3701	-14.6685	-10.5994	1.98094	-9.02361
6.50505	43.8441	1.76794	-15.2312	-14.2665	-14.5649	-10.5994	1.87993	-9.02361
6.60606	43.8441	1.76794	-15.1302	-14.165	-14.4634	-10.5994	1.77892	-9.02361
6.70707	43.8441	1.76794	-15.0292	-14.0648	-14.3632	-10.5994	1.67791	-9.02361
6.80808	43.8441	1.76794	-14.9282	-13.9657	-14.2641	-10.5994	1.5769	-9.02361
6.90909	43.8441	1.76794	-14.8272	-13.8672	-14.1655	-10.5994	1.47589	-9.02361
7.0101	43.8441	1.76794	-14.7262	-13.7691	-14.0675	-10.5994	1.37488	-9.02361
7.11111	43.8441	1.76794	-14.6252	-13.6714	-13.9697	-10.5994	1.27387	-9.02361
7.21212	43.8441	1.76794	-14.5242	-13.574	-13.8723	-10.5994	1.17286	-9.02361
7.31313	43.8441	1.76794	-14.4232	-13.4768	-13.775	-10.5994	1.07185	-9.02361
7.41414	43.8441	1.76794	-14.3221	-13.3797	-13.6779	-10.5994	0.970838	-9.02361
7.51515	43.8441	1.76794	-14.2211	-13.2828	-13.5809	-10.5994	0.869828	-9.02361
7.61616	43.8441	1.76794	-14.1201	-13.186	-13.484	-10.5994	0.768818	-9.02361
7.71717	43.8441	1.76794	-14.0191	-13.0894	-13.3872	-10.5994	0.667808	-9.02361
7.81818	43.8441	1.76794	-13.9181	-12.9928	-13.2905	-10.5994	0.566798	-9.02361
7.91919	43.8441	1.76794	-13.8171	-12.8963	-13.1939	-10.5994	0.465788	-9.02361
8.0202	43.8441	1.76794	-13.7161	-12.8	-13.0973	-10.5994	0.364778	-9.02361
8.12121	43.8441	1.76794	-13.6151	-12.7037	-13.0008	-10.5994	0.263767	-9.02361
8.22222	43.8441	1.76794	-13.5141	-12.6076	-12.9043	-10.5994	0.162757	-9.02361
8.32323	43.8441	1.76794	-13.4131	-12.5116	-12.8078	-10.5994	0.0617472	-9.02361
8.42424	43.8441	1.76794	-13.312	-12.4158	-12.7113	-10.5994	-0.0392629	-9.02361
8.52525	43.8441	1.76794	-13.211	-12.3201	-12.6149	-10.5994	-0.140273	-9.02361
8.62626	43.8441	1.76794	-13.11	-12.2247	-12.5185	-10.5994	-0.241283	-9.02361
8.72727	43.8441	1.76794	-13.009	-12.1295	-12.4221	-10.5994	-0.342293	-9.02361
8.82828	43.8441	1.76794	-12.908	-12.0346	-12.3258	-10.5994	-0.443303	-9.02361
8.92929	43.8441	1.76794	-12.807	-11.9401	-12.2294	-10.5994	-0.544313	-9.02361
9.0303	43.8441	1.76794	-12.706	-11.8461	-12.133	-10.5994	-0.645323	-9.02361
9.13131	43.8441	1.76794	-12.605	-11.7528	-12.0367	-10.5994	-0.746334	-9.02361
9.23232	43.8441	1.76794	-12.504	-11.6601	-11.9403	-10.5994	-0.847344	-9.02361
9.33333	43.8441	1.76794	-12.403	-11.5684	-11.844	-10.5994	-0.948354	-9.02361
9.43434	43.8441	1.76794	-12.3019	-11.4778	-11.7476	-10.5994	-1.04936	-9.02361
9.53535	43.8441	1.76794	-12.2009	-11.3887	-11.6513	-10.5994	-1.15037	-9.02361
